bid_id,vendor_name,vendor_rank,vendor_price,price_raw,status_flag,vendor_name_clean,is_disqualified
9327220,PUNE FRESH SUPPLIERS (MII) Under PMA,L2,1427508.0,` 1427508.00,,PUNE FRESH SUPPLIERS,False
9327220,DHUPAR AGRO FOODS PRIVATE LIMITED (MII) Under PMA,L3,1448123.24,` 1448123.24 (Bid Price),,DHUPAR AGRO FOODS,False
9327199,KABIR AGRO (MII) Under PMA,L1,1618300.0,` 1618300.00,,KABIR AGRO,False
9327199,PUNE FRESH SUPPLIERS (MII) Under PMA,L2,1631498.0,` 1631498.00,,PUNE FRESH SUPPLIERS,False
9327199,DHUPAR AGRO FOODS PRIVATE LIMITED (MII) Under PMA,L3,1655059.14,` 1655059.14 (Bid Price),,DHUPAR AGRO FOODS,False
9327182,Parachute Army Store Under PMA,L1,241955.0,` 241955.00,,PARACHUTE ARMY STORE,False
9327182,Ravindra Trading Company (MSE) Under PMA,L2,261664.0,` 261664.00 (Bid Price),,RAVINDRA TRADING COMPANY,False
9327182,ANIL ENTERPRISES (MSE) Under PMA,L3,277409.0,` 277409.00 (Bid Price),,ANIL ENTERPRISES,False
9327150,SHRI GURU DATTATREYA AGENCY (MSE) Under PMA,L1,83478.54,` 83478.54,,SHRI GURU DATTATREYA AGENCY,False
9327150,FAIRDEAL HEALTH CARE PRIVATE LIMITED (MSE) Under PMA,L2,84730.0,` 84730.00 (Bid Price),,FAIRDEAL HEALTH CARE,False
9327150,NUYOS HEALTHCARE PRIVATE LIMITED (MSE) Under PMA,L3,129028.24,` 129028.24 (Bid Price),,NUYOS HEALTHCARE,False
9292643,RAJDHANI TRADERS Under PMA,,0.0,,MSE,RAJDHANI TRADERS,False
9292643,RISHAB AUTOMOBILES Under PMA,,0.0,,MSE,RISHAB AUTOMOBILES,False
9292643,ROYAL ENTERPRISES Under PMA,,0.0,,MSE,ROYAL ENTERPRISES,False
9292643,SHIV SHAKTI SUPPLIER Under PMA,,0.0,,MSE,SHIV SHAKTI SUPPLIER,False
9292638,BS TECHNO TRADE Under PMA,,0.0,,MII MSE,BS TECHNO TRADE,False
9292638,M/s Dhruv Enterprises Under PMA,,0.0,,MII MSE,M/S DHRUV ENTERPRISES,False
9292638,RADHE INDUSTRIES & TRADING CO. Under PMA,,0.0,,MII MSE,RADHE INDUSTRIES & TRADING CO,False
9326811,Laxmi Shree Infra (MII) Under PMA,L1,1749500.0,` 1749500.00,,LAXMI SHREE INFRA,False
9326811,"ASSAM STORES (MSE,MII) Under PMA",L2,1925000.0,` 1925000.00 (Bid Price),,ASSAM STORES,False
9326811,"SHIVA SOLTRONICS PRIVATE LIMITED (MSE,MII) Under PMA",L3,2103500.0,` 2103500.00 (Bid Price),,SHIVA SOLTRONICS,False
9193257,A S S SECURITY GROUP Under PMA,,0.0,,MSE,A S S SECURITY GROUP,False
9193257,AARNA GLOBAL SERVICE SOLUTION Under PMA,,0.0,,,AARNA GLOBAL SERVICE SOLUTION,False
9193257,AASTHA TECHNOLOGY SERVICES Under PMA,,0.0,,MSE,AASTHA TECHNOLOGY SERVICES,False
9193257,AAYANSH CONTRACTOR & SUPPLIER Under PMA,,0.0,,MSE,AAYANSH CONTRACTOR & SUPPLIER,False
9193257,ACTIVE SECURITY SERVICES Under PMA,,0.0,,MSE,ACTIVE SECURITY SERVICES,False
9193257,ADVT INDUSTRIES PRIVATE LIMITED Under PMA,,0.0,,MSE,ADVT INDUSTRIES,False
9193257,ALBERTO TECHNOLOGIES Under PMA,,0.0,,MSE,ALBERTO TECHNOLOGIES,False
9193257,ALLIANCE OUTSOURCING PRIVATE LIMITED Under PMA,,0.0,,MSE,ALLIANCE OUTSOURCING,False
9193257,almighty manpower & security services Under PMA,,0.0,,MSE,ALMIGHTY MANPOWER & SECURITY SERVICES,False
9193257,AMIT TOOR MANPOWER & SECURITY SERVICES Under PMA,,0.0,,MSE,AMIT TOOR MANPOWER & SECURITY SERVICES,False
9193257,AMPLIUS MULTISERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,AMPLIUS MULTISERVICES,False
9193257,AMPUG Solutions Under PMA,,0.0,,MSE,AMPUG SOLUTIONS,False
9193257,ANGEL MANPOWER & SECURITY SERVICES Under PMA,,0.0,,MSE,ANGEL MANPOWER & SECURITY SERVICES,False
9193257,AON TECHNOLOGY SERVICES Under PMA,,0.0,,MSE,AON TECHNOLOGY SERVICES,False
9193257,APS Enterprises Under PMA,,0.0,,MSE,APS ENTERPRISES,False
9193257,AR SECURITY SERVICES Under PMA,,0.0,,MSE,AR SECURITY SERVICES,False
9193257,AROHANOM SECURITY PRIVATE LIMITED Under PMA,,0.0,,MSE,AROHANOM SECURITY,False
9193257,AROUND THE WORLD SECURITY SERVICES Under PMA,,0.0,,MSE,AROUND THE WORLD SECURITY SERVICES,False
9193257,ARTHAV ALLIED SOLUTIONS Under PMA,,0.0,,MSE,ARTHAV ALLIED SOLUTIONS,False
9193257,ASHIYANASECURITY SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,ASHIYANASECURITY SERVICES,False
9193257,ASJ MULTI SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,ASJ MULTI SERVICES,False
9193257,AWADH SECURITY SERVICES PRIVATE LIMITED Under PMA,,0.0,,,AWADH SECURITY SERVICES,False
9193257,AZENTRIX SECURITY SOLUTION PRIVATE LIMITED Under PMA,,0.0,,MSE,AZENTRIX SECURITY SOLUTION,False
9193257,B D MOBEL PRIVATE LIMITED Under PMA,,0.0,,MSE,B D MOBEL,False
9193257,Bajrang Manpower Services Under PMA,,0.0,,MSE,BAJRANG MANPOWER SERVICES,False
9193257,BALAJI ENTERPRISES Under PMA,,0.0,,MSE,BALAJI ENTERPRISES,False
9193257,BANKE BIHARI & COMPANY Under PMA,,0.0,,MSE,BANKE BIHARI & COMPANY,False
9193257,BD SECURITY Under PMA,,0.0,,MSE,BD SECURITY,False
9193257,BEST INDIA SOLUTION Under PMA,,0.0,,MSE,BEST INDIA SOLUTION,False
9193257,BHAGWATI MANPOWER SERVICES Under PMA,,0.0,,MSE,BHAGWATI MANPOWER SERVICES,False
9193257,BLUE SKY MANPOWER SERVICES Under PMA,,0.0,,MSE,BLUE SKY MANPOWER SERVICES,False
9193257,BLUEROOT CORPORATION PRIVATE LIMITED Under PMA,,0.0,,MSE,BLUEROOT,False
9193257,Brothers associates Under PMA,,0.0,,MSE,BROTHERS ASSOCIATES,False
9193257,CLASSIC BUSINESS SOLUTION Under PMA,,0.0,,MSE,CLASSIC BUSINESS SOLUTION,False
9193257,CODE CRAFTERS SOLUTIONS Under PMA,,0.0,,MSE,CODE CRAFTERS SOLUTIONS,False
9193257,COMPASS VISION SERVICES Under PMA,,0.0,,MSE,COMPASS VISION SERVICES,False
9193257,COMPASVISION INFOTECH (OPC) PRIVATE LIMITED Under PMA,,0.0,,MSE,COMPASVISION INFOTECH (OPC,False
9193257,CREATIVE MANPOWER SECURITY SERVICES Under PMA,,0.0,,MSE,CREATIVE MANPOWER SECURITY SERVICES,False
9193257,DHIREK INFINITY PRIVATE LIMITED Under PMA,,0.0,,MSE,DHIREK INFINITY,False
9193257,DIRECT JOB INDIA PRIVATE LIMITED Under PMA,,0.0,,MSE,DIRECT JOB INDIA,False
9193257,DITYA ASSOCIATES Under PMA,,0.0,,MSE,DITYA ASSOCIATES,False
9193257,DIVINE ENTERPRISES AND SECURITY SERVICES Under PMA,,0.0,,MSE,DIVINE ENTERPRISES AND SECURITY SERVICES,False
9193257,DR SERVICES Under PMA,,0.0,,MSE,DR SERVICES,False
9193257,ECO ANN ORGANIC PRIVATE LIMITED Under PMA,,0.0,,MSE,ECO ANN ORGANIC,False
9193257,EHIKA TRADERS Under PMA,,0.0,,,EHIKA TRADERS,False
9193257,EJEE COMPLETE OFFICE SOLUTIONS PRIVATE LIMITED Under PMA,,0.0,,MSE,EJEE COMPLETE OFFICE SOLUTIONS,False
9193257,ELEVATE CONSULTING SERVICES Under PMA,,0.0,,MSE,ELEVATE CONSULTING SERVICES,False
9193257,ELITE WORKFORCE SOLUTIONS Under PMA,,0.0,,MSE,ELITE WORKFORCE SOLUTIONS,False
9193257,ENVIRO TECH SERVICES Under PMA,,0.0,,MSE,ENVIRO TECH SERVICES,False
9193257,EVORV PRIVATE LIMITED Under PMA,,0.0,,MSE,EVORV,False
9193257,EXPERT ORGANISATION Under PMA,,0.0,,,EXPERT ORGANISATION,False
9193257,EXPERTEDGE CONSULTING Under PMA,,0.0,,MSE,EXPERTEDGE CONSULTING,False
9193257,F B Enterprises Under PMA,,0.0,,MSE,F B ENTERPRISES,False
9193257,FORTUNE ASSOCIATES Under PMA,,0.0,,MSE,FORTUNE ASSOCIATES,False
9193257,FRONT STATIC BUSINESS SOLUTIONS PRIVATE LIMITED Under PMA,,0.0,,MSE,FRONT STATIC BUSINESS SOLUTIONS,False
9193257,FRONTSTATIC GLOBAL SERVICES LLP Under PMA,,0.0,,MSE,FRONTSTATIC GLOBAL SERVICES LLP,False
9193257,GANAI CONSTRUCTION AND SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,GANAI CONSTRUCTION AND SERVICES,False
9193257,GANGOTRI SECURITY SERVICE & MAN POWER SOLUTION Under PMA,,0.0,,,GANGOTRI SECURITY SERVICE & MAN POWER SOLUTION,False
9193257,GAYATRI ENTERPRISES Under PMA,,0.0,,MSE,GAYATRI ENTERPRISES,False
9193257,GEETANSHI SERVICES Under PMA,,0.0,,MSE,GEETANSHI SERVICES,False
9193257,GENIUS PARTNER Under PMA,,0.0,,MSE,GENIUS PARTNER,False
9193257,GLOBAL INDIA Under PMA,,0.0,,,GLOBAL INDIA,False
9193257,Global Infra Solution Under PMA,,0.0,,MSE,GLOBAL INFRA SOLUTION,False
9193257,GOLDEN TRIANGLE SECURITY SERVICE PRIVATE LIMITED Under PMA,,0.0,,MSE,GOLDEN TRIANGLE SECURITY SERVICE,False
9193257,GQM BHARTI PRIVATE LIMITED Under PMA,,0.0,,MSE,GQM BHARTI,False
9193257,Growing Manpower Service Under PMA,,0.0,,MSE,GROWING MANPOWER SERVICE,False
9193257,GUNJAN GLOBAL INFRAVENTURE Under PMA,,0.0,,MSE,GUNJAN GLOBAL INFRAVENTURE,False
9193257,GURU NANAK SECURITY Under PMA,,0.0,,MSE,GURU NANAK SECURITY,False
9193257,HELIS CONSULTING PRIVATE LIMITED Under PMA,,0.0,,MSE,HELIS CONSULTING,False
9193257,Helis Technologies Under PMA,,0.0,,MSE,HELIS TECHNOLOGIES,False
9193257,HIMANSHU SRIVASTAVA HUF Under PMA,,0.0,,MSE,HIMANSHU SRIVASTAVA HUF,False
9193257,HR CATALYST CONSULTING Under PMA,,0.0,,MSE,HR CATALYST CONSULTING,False
9193257,HR EXCELLENCE PARTNERS Under PMA,,0.0,,MSE,HR EXCELLENCE PARTNERS,False
9193257,HUKUM SINGH SERVICES Under PMA,,0.0,,MSE,HUKUM SINGH SERVICES,False
9193257,INTELLISMART ENERGY SOLUTIONS Under PMA,,0.0,,MSE,INTELLISMART ENERGY SOLUTIONS,False
9193257,INTELLIWISE SOLUTIONS AND SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,INTELLIWISE SOLUTIONS AND SERVICES,False
9193257,IRON WOLF SECURITY LLP Under PMA,,0.0,,MSE,IRON WOLF SECURITY LLP,False
9193257,J B TRADING CO Under PMA,,0.0,,MSE,J B TRADING CO,False
9193257,J K ENTERPRISES Under PMA,,0.0,,MSE,J K ENTERPRISES,False
9193257,J S SECURITY SERVICES & MANPOWER SOLLUTION Under PMA,,0.0,,,J S SECURITY SERVICES & MANPOWER SOLLUTION,False
9193257,J.KHUROO (OPC) PRIVATE LIMITED Under PMA,,0.0,,,J.KHUROO (OPC,False
9193257,J.S Enterprises Under PMA,,0.0,,MSE,J.S ENTERPRISES,False
9193257,JAI BHOLENATH SERVICES Under PMA,,0.0,,MSE,JAI BHOLENATH SERVICES,False
9193257,JAI DURGA SHAKTI SERVICES Under PMA,,0.0,,MSE,JAI DURGA SHAKTI SERVICES,False
9193257,JANTA SECURITY SERVICES Under PMA,,0.0,,MSE,JANTA SECURITY SERVICES,False
9193257,JHELUM HUMAN RESOURCES PRIVATE LIMITED Under PMA,,0.0,,MSE,JHELUM HUMAN RESOURCES,False
9193257,JKBSS SECURITY AGENCY PRIVATE LIMITED Under PMA,,0.0,,MSE,JKBSS SECURITY AGENCY,False
9193257,JSR ENTERPRISES Under PMA,,0.0,,MSE,JSR ENTERPRISES,False
9193257,K P N SAI INFRA PRIVATE LIMITED Under PMA,,0.0,,MSE,K P N SAI INFRA,False
9193257,KAMAL SINGH AND SONS COMPANY Under PMA,,0.0,,MSE,KAMAL SINGH AND SONS COMPANY,False
9193257,Kanishk Enterprises Under PMA,,0.0,,MSE,KANISHK ENTERPRISES,False
9193257,KARMBHUMI ENGINEERING & FACILITY MANAGEMENT PRIVATE LIMITED Under PMA,,0.0,,MSE,KARMBHUMI ENGINEERING & FACILITY MANAGEMENT,False
9193257,KASHMIR PROTECTIVE SECURITY SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,KASHMIR PROTECTIVE SECURITY SERVICES,False
9193257,KESHWISE NEXUS PRIVATE LIMITED Under PMA,,0.0,,,KESHWISE NEXUS,False
9193257,Khushi Enterprises Under PMA,,0.0,,MSE,KHUSHI ENTERPRISES,False
9193257,KING AND ANGEL DIAMOND SERVICES PRIVATE LIMITED Under PMA,,0.0,,,KING AND ANGEL DIAMOND SERVICES,False
9193257,KING GUARD FORCE SECURITY Under PMA,,0.0,,,KING GUARD FORCE SECURITY,False
9193257,KING OF DANCE INDIA Under PMA,,0.0,,MSE,KING OF DANCE INDIA,False
9193257,KINSHIP SERVICES Under PMA,,0.0,,MSE,KINSHIP SERVICES,False
9193257,KIRAN CONSTRUCTIONS Under PMA,,0.0,,MSE,KIRAN CONSTRUCTIONS,False
9193257,KOMAL SECURITY SERVICE Under PMA,,0.0,,MSE,KOMAL SECURITY SERVICE,False
9193257,KP ENTERPRISES Under PMA,,0.0,,MSE,KP ENTERPRISES,False
9193257,LA INTERNATIONAL GENERAL ORDER SUPPLIER Under PMA,,0.0,,,LA INTERNATIONAL GENERAL ORDER SUPPLIER,False
9193257,LAADU SHYAM KISHORI SECURITIES PRIVATE LIMITED Under PMA,,0.0,,MSE,LAADU SHYAM KISHORI SECURITIES,False
9193257,LALA MANPOWER SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,LALA MANPOWER SERVICES,False
9193257,LIFE LINE MANPOWER SERVICES Under PMA,,0.0,,MSE,LIFE LINE MANPOWER SERVICES,False
9193257,LORD SECURATOR SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,LORD SECURATOR SERVICES,False
9193257,M/S ALOK DUBEY Under PMA,,0.0,,,M/S ALOK DUBEY,False
9193257,M/S AMAN ENTERPRISES Under PMA,,0.0,,MSE,M/S AMAN ENTERPRISES,False
9193257,M/S AWADH GROUP Under PMA,,0.0,,,M/S AWADH GROUP,False
9193257,M/S BANKE BIHARI SERVICES AND MANPOWER SUPPLYAR Under PMA,,0.0,,MSE,M/S BANKE BIHARI SERVICES AND MANPOWER SUPPLYAR,False
9193257,M/S BHAN INFRASTRUCTURE HOLDING & LEASING CO Under PMA,,0.0,,MSE,M/S BHAN INFRASTRUCTURE HOLDING & LEASING CO,False
9193257,M/S NEW INDIA TRADING CO. Under PMA,,0.0,,MSE,M/S NEW INDIA TRADING CO,False
9193257,M/S NIRBHIK INDIA SERVICES Under PMA,,0.0,,MSE,M/S NIRBHIK INDIA SERVICES,False
9193257,M/S NIRMAL CONSTRUCTION Under PMA,,0.0,,MSE,M/S NIRMAL CONSTRUCTION,False
9193257,M/s Rahul Raj Mishra and Engineers Under PMA,,0.0,,MSE,M/S RAHUL RAJ MISHRA AND ENGINEERS,False
9193257,M/S S V CONSTRUCTIONS Under PMA,,0.0,,MSE,M/S S V CONSTRUCTIONS,False
9193257,M/S SHAIL SECURITY AND ALLIED SERVICES Under PMA,,0.0,,MSE,M/S SHAIL SECURITY AND ALLIED SERVICES,False
9193257,MAAHI ENTERPRISES Under PMA,,0.0,,MSE,MAAHI ENTERPRISES,False
9193257,MADAN LAL SHARMA AND SONS Under PMA,,0.0,,,MADAN LAL SHARMA AND SONS,False
9193257,METAPHYSICUS SECURITY DELHI PRIVATE LIMITED Under PMA,,0.0,,,METAPHYSICUS SECURITY DELHI,False
9193257,MIRZA ENTERPRISES Under PMA,,0.0,,,MIRZA ENTERPRISES,False
9193257,MM MANPOWER AND SECURITY SERVICES Under PMA,,0.0,,MSE,MM MANPOWER AND SECURITY SERVICES,False
9193257,MOHAMMAD SHAKEEL Under PMA,,0.0,,,MOHAMMAD SHAKEEL,False
9193257,NAKSHITA HUMAN RESOURCES Under PMA,,0.0,,MSE,NAKSHITA HUMAN RESOURCES,False
9193257,NATIONAL TRADING COMPANY Under PMA,,0.0,,,NATIONAL TRADING COMPANY,False
9193257,NEELAM N NILIMA SOLUTIONS Under PMA,,0.0,,MSE,NEELAM N NILIMA SOLUTIONS,False
9193257,NEGI ENTERPRISES Under PMA,,0.0,,MSE,NEGI ENTERPRISES,False
9193257,NEW MOON SECURITY GROUP Under PMA,,0.0,,MSE,NEW MOON SECURITY GROUP,False
9193257,NEXT TRADE ENTERPRISES Under PMA,,0.0,,MSE,NEXT TRADE ENTERPRISES,False
9193257,NS MANPOWER SERVICES PRIVATE LIMITED Under PMA,,0.0,,,NS MANPOWER SERVICES,False
9193257,OJHA TECH INDUSTRIES PRIVATE LIMITED Under PMA,,0.0,,MSE,OJHA TECH INDUSTRIES,False
9193257,OJN FACILITIES PRIVATE LIMITED Under PMA,,0.0,,MSE,OJN FACILITIES,False
9193257,ONE SOLUTION Under PMA,,0.0,,MSE,ONE SOLUTION,False
9193257,OQ BHARAT PRIVATE LIMITED Under PMA,,0.0,,MSE,OQ BHARAT,False
9193257,PARADISE SECURITY SERVICES Under PMA,,0.0,,,PARADISE SECURITY SERVICES,False
9193257,PARADOX SECURITY SERVICES Under PMA,,0.0,,MSE,PARADOX SECURITY SERVICES,False
9193257,Pihu Manpower Service Under PMA,,0.0,,MSE,PIHU MANPOWER SERVICE,False
9193257,PINAKINE SECURE SECURITY SOLUTIONS Under PMA,,0.0,,MSE,PINAKINE SECURE SECURITY SOLUTIONS,False
9193257,PINK RIDER PRIVATE LIMITED Under PMA,,0.0,,MSE,PINK RIDER,False
9193257,PLATINUM SECURITY Under PMA,,0.0,,MSE,PLATINUM SECURITY,False
9193257,PMS INT BHATTHA Under PMA,,0.0,,MSE,PMS INT BHATTHA,False
9193257,POORV SAINIK SECURITY SERVICE Under PMA,,0.0,,MSE,POORV SAINIK SECURITY SERVICE,False
9193257,PRAKASH TRADING CORPORATION Under PMA,,0.0,,MSE,PRAKASH TRADING,False
9193257,PRITHVI MANPOWER SOLUTIONS PRIVATE LIMITED Under PMA,,0.0,,MSE,PRITHVI MANPOWER SOLUTIONS,False
9193257,PROCONSULT PARTNERS Under PMA,,0.0,,MSE,PROCONSULT PARTNERS,False
9193257,QUANTO ACTIVE MANAGEMENT PRIVATE LIMITED Under PMA,,0.0,,MSE,QUANTO ACTIVE MANAGEMENT,False
9193257,R J PRIME SERVICES Under PMA,,0.0,,MSE,R J PRIME SERVICES,False
9193257,R.V.ENTERPRISE Under PMA,,0.0,,MSE,R.V.ENTERPRISE,False
9193257,RAJAN TRADERS & SECURITY SERVICES Under PMA,,0.0,,MSE,RAJAN TRADERS & SECURITY SERVICES,False
9193257,RAJNAR EMPOWERMENT SERVICES Under PMA,,0.0,,,RAJNAR EMPOWERMENT SERVICES,False
9193257,RAJNAR FACILITIES PRIVATE LIMITED Under PMA,,0.0,,MSE,RAJNAR FACILITIES,False
9193257,RAO TRADERS Under PMA,,0.0,,MSE,RAO TRADERS,False
9193257,RAPID SERVICES AGENCY Under PMA,,0.0,,,RAPID SERVICES AGENCY,False
9193257,RAVLEEN SECURITY PRIVATE LIMITED Under PMA,,0.0,,MSE,RAVLEEN SECURITY,False
9193257,REMARKABLE SIGHT SECURITY SERVICES Under PMA,,0.0,,MSE,REMARKABLE SIGHT SECURITY SERVICES,False
9193257,RETYA OVERSEAS PRIVATE LIMITED Under PMA,,0.0,,,RETYA OVERSEAS,False
9193257,REXD ALFA SECURITY SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,REXD ALFA SECURITY SERVICES,False
9193257,RHV TRADERS Under PMA,,0.0,,MSE,RHV TRADERS,False
9193257,RIDDHI ASSOCIATES Under PMA,,0.0,,,RIDDHI ASSOCIATES,False
9193257,RIDHISIDHI TEAM SOLUTIONS Under PMA,,0.0,,MSE,RIDHISIDHI TEAM SOLUTIONS,False
9193257,RJ SKILLHATH (INDIA) SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,RJ SKILLHATH (INDIA) SERVICES,False
9193257,RJ UNIQUESECURE SECURITY SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,RJ UNIQUESECURE SECURITY SERVICES,False
9193257,ROADSON MOTORS PRIVATE LIMITED Under PMA,,0.0,,MSE,ROADSON MOTORS,False
9193257,ROMAN SEVEN SECURITY PRIVATE LIMITED Under PMA,,0.0,,,ROMAN SEVEN SECURITY,False
9193257,ROYAL DIGITAL SOLUTIONS Under PMA,,0.0,,MSE,ROYAL DIGITAL SOLUTIONS,False
9193257,ROYAL MANPOWER SERVICES Under PMA,,0.0,,MSE,ROYAL MANPOWER SERVICES,False
9193257,RPY MANPOWER SOLUTION PRIVATE LIMITED Under PMA,,0.0,,MSE,RPY MANPOWER SOLUTION,False
9193257,RRPERFECT SECURITY SERVICES INDIA PRIVATE LIMITED Under PMA,,0.0,,MSE,RRPERFECT SECURITY SERVICES INDIA,False
9193257,SA INDIA RESOURCES Under PMA,,0.0,,MSE,SA INDIA RESOURCES,False
9193257,Safe Shadow Security Services Under PMA,,0.0,,MSE,SAFE SHADOW SECURITY SERVICES,False
9193257,SAINDIA RESOURCES PRIVATE LIMITED Under PMA,,0.0,,MSE,SAINDIA RESOURCES,False
9193257,SB ENTERPRISES Under PMA,,0.0,,MSE,SB ENTERPRISES,False
9193257,SEBUSHI SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,SEBUSHI SERVICES,False
9193257,SHIVAGYA INTEGRATED SECURITY PRIVATE LIMITED Under PMA,,0.0,,,SHIVAGYA INTEGRATED SECURITY,False
9193257,SHIVDULARI ENTERPRISES PRIVATE LIMITED Under PMA,,0.0,,MSE,SHIVDULARI ENTERPRISES,False
9193257,SHRI KRISHNA CONSTRUCTIONS Under PMA,,0.0,,MSE,SHRI KRISHNA CONSTRUCTIONS,False
9193257,SHRI THAKURJI TRADERS Under PMA,,0.0,,MSE,SHRI THAKURJI TRADERS,False
9193257,SIM INCORPORATION Under PMA,,0.0,,MSE,SIM IN,False
9193257,SINGH ENTERPRISES Under PMA,,0.0,,MSE,SINGH ENTERPRISES,False
9193257,SKILLBRIDGE INFOWORKS PRIVATE LIMITED Under PMA,,0.0,,MSE,SKILLBRIDGE INFOWORKS,False
9193257,Sky High Secure Security Services Under PMA,,0.0,,,SKY HIGH SECURE SECURITY SERVICES,False
9193257,smvd group secure services Under PMA,,0.0,,MSE,SMVD GROUP SECURE SERVICES,False
9193257,SNEPRA SECURE SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,SNEPRA SECURE SERVICES,False
9193257,SOFI BUILDERS (OPC) PRIVATE LIMITED Under PMA,,0.0,,MSE,SOFI BUILDERS (OPC,False
9193257,SOTRA ENTERPRISES Under PMA,,0.0,,MSE,SOTRA ENTERPRISES,False
9193257,SPECTRUM IT WORLD Under PMA,,0.0,,,SPECTRUM IT WORLD,False
9193257,SSS SECURITY FORCE (OPC) PRIVATE LIMITED Under PMA,,0.0,,MSE,SSS SECURITY FORCE (OPC,False
9193257,STARAS SALES Under PMA,,0.0,,MSE,STARAS SALES,False
9193257,sumeru securities and consultants llp Under PMA,,0.0,,MSE,SUMERU SECURITIES AND CONSULTANTS LLP,False
9193257,SYVT INDUSTRIES PRIVATE LIMITED Under PMA,,0.0,,MSE,SYVT INDUSTRIES,False
9193257,T. S. SUPPLIER & SECURITY SERVICES PRIVATE LIMITED Under PMA,,0.0,,,T. S. SUPPLIER & SECURITY SERVICES,False
9193257,TALENT TRANSFORMATION GROUP Under PMA,,0.0,,MSE,TALENT TRANSFORMATION GROUP,False
9193257,TBS BIOENERGY SYSTEMS LIMITED Under PMA,,0.0,,MSE,TBS BIOENERGY SYSTEMS,False
9193257,TBS TOUR AND TRAVELS PRIVATE LIMITED Under PMA,,0.0,,MSE,TBS TOUR AND TRAVELS,False
9193257,THE MAHANS Under PMA,,0.0,,MSE,THE MAHANS,False
9193257,THE SOCIETY FOR THE SCHEDULED AND BACKWARDS Under PMA,,0.0,,,THE SOCIETY FOR THE SCHEDULED AND BACKWARDS,False
9193257,THE SUNRISE VISION Under PMA,,0.0,,MSE,THE SUNRISE VISION,False
9193257,TIRUPATI SOLUTIONS Under PMA,,0.0,,MSE,TIRUPATI SOLUTIONS,False
9193257,TM GROUP OF COMPANIES Under PMA,,0.0,,MSE,TM GROUP OF COMPANIES,False
9193257,TOTAL OFFICE SOLUTION Under PMA,,0.0,,MSE,TOTAL OFFICE SOLUTION,False
9193257,TRIPATHI BROTHERS SERVICES PRIVATE LIMITED Under PMA,,0.0,,MSE,TRIPATHI BROTHERS SERVICES,False
9193257,TYCOON MANPOWER PLACEMENT SERVICES (OPC)PRIVATE LIMITED Under PMA,,0.0,,MSE,TYCOON MANPOWER PLACEMENT SERVICES (OPC,False
9193257,U.S. INFOTECH Under PMA,,0.0,,MSE,U.S. INFOTECH,False
9193257,Ujjwal common service center Under PMA,,0.0,,MSE,UJJWAL COMMON SERVICE CENTER,False
9193257,UNIQUE SANITATION AND OUT SOURCING SERVICES Under PMA,,0.0,,MSE,UNIQUE SANITATION AND OUT SOURCING SERVICES,False
9193257,V K CONSTRUCTION CO. Under PMA,,0.0,,,V K CONSTRUCTION CO,False
9193257,Vaikunth Group Enterprises Under PMA,,0.0,,MSE,VAIKUNTH GROUP ENTERPRISES,False
9193257,VAISHNAVI ENTERPRISES Under PMA,,0.0,,MSE,VAISHNAVI ENTERPRISES,False
9193257,VAMIKA CORPORATE SERVICES Under PMA,,0.0,,,VAMIKA CORPORATE SERVICES,False
9193257,VANSH MANPOWER SOLUTIONS PRIVATE LIMITED Under PMA,,0.0,,MSE,VANSH MANPOWER SOLUTIONS,False
9193257,VG MANPOWER SERVICES PRIVATE LIMITED Under PMA,,0.0,,,VG MANPOWER SERVICES,False
9193257,VINYASA INFRA DEVELOPERS Under PMA,,0.0,,MSE,VINYASA INFRA DEVELOPERS,False
9193257,VN BUSINESS SOLUTION PRIVATE LIMITED Under PMA,,0.0,,MSE,VN BUSINESS SOLUTION,False
9193257,WARNE BUILDERS Under PMA,,0.0,,,WARNE BUILDERS,False
9193257,WHITELION EXIM SECURITY PRIVATE LIMITED Under PMA,,0.0,,MSE,WHITELION EXIM SECURITY,False
9193257,WISHWAS SECURITY SERVICES Under PMA,,0.0,,MSE,WISHWAS SECURITY SERVICES,False
9193257,WORKFORCE SOLUTIONS CONSULTING Under PMA,,0.0,,MSE,WORKFORCE SOLUTIONS CONSULTING,False
9193257,WORLD DREAM SOLUTIONS Under PMA,,0.0,,MSE,WORLD DREAM SOLUTIONS,False
9193257,Xumify Under PMA,,0.0,,MSE,XUMIFY,False
9193257,ZABARWAN MANPOWER PLACEMENT SERVICES (OPC) PRIVATE LIMITED Under PMA,,0.0,,MSE,ZABARWAN MANPOWER PLACEMENT SERVICES (OPC,False
